account_id,customer_id,account_type,account_status,open_date,currency_code,balance
ACCT201169,CUST101986,Credit Card,Active,2022-06-29,USD,-1953.76
ACCT201170,CUST100929,Checking,Active,2025-04-07,USD,28005.8
ACCT201171,CUST101748,Savings,Dormant,2022-02-23,USD,32501.5
ACCT201172,CUST101392,Money Market,Active,2025-02-07,USD,13701.78
ACCT201173,CUST101477,Savings,Active,2026-01-06,USD,2173.23
ACCT201174,CUST100010,Savings,Active,2024-01-22,USD,22443.07
ACCT201175,CUST101510,Credit Card,Active,2025-11-02,USD,-384.65
ACCT201176,CUST100403,Money Market,Active,2026-05-16,USD,45849.76
ACCT201177,CUST100982,Savings,Active,2022-03-12,USD,4836.3
ACCT201178,CUST101721,Credit Card,Active,2022-11-07,USD,-129.88
ACCT201179,CUST100111,Checking,Active,2024-10-25,USD,17040.1
ACCT201180,CUST101228,Checking,Active,2023-07-22,USD,3645.54
ACCT201181,CUST100175,Savings,Closed,2026-01-26,GBP,28946.72
ACCT201182,CUST101420,Checking,Active,2022-08-19,USD,44504.19
ACCT201183,CUST100617,Money Market,Active,2025-05-23,USD,22095.92
ACCT201184,CUST100106,Checking,Active,2024-03-05,USD,2789.5
ACCT201185,CUST100477,Checking,Dormant,2022-04-16,USD,37598.17
ACCT201186,CUST100950,Savings,Active,2024-02-28,EUR,22670.56
ACCT201187,CUST101920,Savings,Active,2024-07-13,USD,16980.82
ACCT201188,CUST100221,Savings,Active,2024-06-24,USD,29390.67
ACCT201189,CUST100396,Checking,Dormant,2021-07-30,USD,39470.82
ACCT201190,CUST100985,Savings,Active,2025-07-06,USD,17769.56
ACCT201191,CUST100123,Checking,Active,2023-08-03,USD,39851.28
ACCT201192,CUST100732,Savings,Active,2023-05-07,EUR,32585.25
ACCT201193,CUST100632,Credit Card,Active,2023-03-21,USD,-1705.18
ACCT201194,CUST101346,Money Market,Active,2021-12-10,USD,25884.03
ACCT201195,CUST101758,Savings,Active,2025-12-26,USD,41758.75
ACCT201196,CUST100412,Money Market,Active,2025-08-09,USD,32027.74
ACCT201197,CUST100957,Savings,Active,2021-12-12,USD,34739.08
ACCT201198,CUST101261,Savings,Active,2023-06-10,USD,48153.24
ACCT201199,CUST101864,Checking,Active,2025-12-03,USD,43805.27
ACCT201200,CUST100471,Checking,Active,2022-12-04,USD,11151.25
ACCT201201,CUST101668,Savings,Active,2023-11-19,USD,38417.42
ACCT201202,CUST100013,Checking,Active,2022-12-30,USD,9212.23
ACCT201203,CUST100595,Checking,Active,2026-03-15,USD,5759.46
ACCT201204,CUST101997,Money Market,Active,2024-08-13,USD,17995.46
ACCT201205,CUST101472,Checking,Active,2022-11-17,USD,44269.11
ACCT201206,CUST100360,Checking,Active,2025-10-09,GBP,9799.38
ACCT201207,CUST100776,Checking,Active,2022-01-21,EUR,33872.62
ACCT201208,CUST100934,Checking,Active,2024-01-14,USD,10511.87
ACCT201209,CUST101636,Savings,Closed,2025-05-06,EUR,47058.09
ACCT201210,CUST100295,Credit Card,Dormant,2023-07-09,USD,-1869.24
ACCT201211,CUST101422,Checking,Active,2023-11-30,USD,26627.74
ACCT201212,CUST100094,Money Market,Active,2024-02-27,USD,12227.48
ACCT201213,CUST100304,Credit Card,Active,2024-02-26,USD,-1411.63
ACCT201214,CUST101743,Credit Card,Active,2024-11-13,USD,-254.3
ACCT201215,CUST101606,Savings,Active,2023-05-03,USD,36364.93
ACCT201216,CUST101538,Checking,Dormant,2024-01-22,USD,25430.69
ACCT201217,CUST100366,Checking,Active,2024-10-22,USD,25944.62
ACCT201218,CUST101013,Savings,Active,2023-10-09,USD,35782.49
ACCT201219,CUST101330,Savings,Active,2025-08-23,USD,39531.22
ACCT201220,CUST100810,Checking,Active,2023-09-29,USD,43158.41
ACCT201221,CUST101725,Checking,Active,2026-05-24,USD,7860.47
ACCT201222,CUST100910,Checking,Active,2025-03-28,USD,4201.41
ACCT201223,CUST100688,Checking,Active,2024-06-05,USD,25613.1
ACCT201224,CUST100649,Savings,Active,2026-05-19,USD,40225.22
ACCT201225,CUST100155,Savings,Active,2022-08-01,USD,13281.24
ACCT201226,CUST101318,Credit Card,Active,2023-09-03,USD,-974.42
ACCT201227,CUST100737,Checking,Active,2022-05-23,USD,5929.39
ACCT201228,CUST100619,Checking,Active,2022-04-05,USD,16462.06
ACCT201229,CUST101237,Credit Card,Closed,2021-09-03,CAD,-1618.72
ACCT201230,CUST101868,Credit Card,Active,2022-02-24,USD,-520.36
ACCT201231,CUST100827,Checking,Dormant,2024-09-19,USD,17331.62
ACCT201232,CUST101339,Credit Card,Active,2022-08-19,USD,-1976.22
ACCT201233,CUST100464,Checking,Active,2022-12-16,USD,19875.26
ACCT201234,CUST101131,Checking,Active,2022-03-07,USD,29350.18
ACCT201235,CUST100641,Savings,Active,2026-01-26,USD,39595.74
ACCT201236,CUST100898,Money Market,Active,2022-05-06,USD,20884.39
ACCT201237,CUST100262,Checking,Active,2024-07-15,USD,28875.42
ACCT201238,CUST100726,Savings,Active,2026-07-12,USD,32942.41
ACCT201239,CUST101594,Savings,Active,2024-07-29,USD,20168.44
ACCT201240,CUST100065,Savings,Dormant,2026-02-24,USD,28378.87
ACCT201241,CUST101289,Money Market,Active,2026-01-30,GBP,16512.53
ACCT201242,CUST100780,Savings,Active,2022-03-02,USD,19544.29
ACCT201243,CUST100222,Savings,Active,2022-12-12,CAD,9416.93
ACCT201244,CUST100351,Savings,Active,2023-03-20,USD,15232.27
ACCT201245,CUST101000,Checking,Active,2025-03-04,USD,34451.23
ACCT201246,CUST100421,Money Market,Active,2026-04-28,USD,19294.71
ACCT201247,CUST101061,Checking,Active,2026-01-12,USD,2872.66
ACCT201248,CUST100226,Money Market,Active,2025-01-20,USD,19555.26
ACCT201249,CUST101850,Savings,Dormant,2024-10-26,USD,19449.64
ACCT201250,CUST101453,Checking,Active,2021-10-31,USD,21610.03
ACCT201251,CUST100415,Savings,Active,2025-11-15,USD,15515.69
ACCT201252,CUST100292,Checking,Active,2026-04-03,USD,372.17
ACCT201253,CUST100673,Savings,Dormant,2023-01-09,EUR,12342.01
ACCT201254,CUST101509,Savings,Active,2023-07-12,USD,28806.64
ACCT201255,CUST101725,Money Market,Active,2022-10-24,USD,17339.09
ACCT201256,CUST100358,Savings,Active,2023-07-27,USD,40499.24
ACCT201257,CUST100787,Savings,Dormant,2024-09-17,USD,21603.83
ACCT201258,CUST101936,Savings,Active,2022-05-31,EUR,19677.57
ACCT201259,CUST101101,Checking,Active,2022-02-28,GBP,44127.79
ACCT201260,CUST100444,Savings,Dormant,2023-08-25,USD,36120.47
ACCT201261,CUST100755,Credit Card,Active,2026-07-14,USD,-1757.54
ACCT201262,CUST100923,Credit Card,Active,2024-05-07,USD,-1347.97
ACCT201263,CUST101308,Checking,Active,2022-12-15,USD,1335.89
ACCT201264,CUST101752,Checking,Active,2023-01-08,USD,37297.87
ACCT201265,CUST100279,Checking,Active,2024-04-18,USD,35454.98
ACCT201266,CUST101123,Savings,Active,2023-10-20,USD,3411.86
ACCT201267,CUST100571,Savings,Active,2026-06-12,USD,23539.39
ACCT201268,CUST100602,Checking,Active,2023-12-27,USD,5025.76
ACCT201269,CUST100022,Checking,Active,2024-08-17,USD,33569.61
ACCT201270,CUST100070,Checking,Dormant,2025-05-17,USD,10833.62
ACCT201271,CUST101300,Savings,Active,2021-09-18,USD,2387.8
ACCT201272,CUST100799,Savings,Active,2023-05-01,USD,44850.49
ACCT201273,CUST100772,Savings,Active,2022-03-26,GBP,2433.23
ACCT201274,CUST100187,Checking,Active,2025-07-19,USD,11927.02
ACCT201275,CUST101392,Checking,Active,2024-12-21,USD,41026.33
ACCT201276,CUST101700,Credit Card,Active,2026-03-12,USD,-406.15
ACCT201277,CUST101670,Checking,Active,2022-06-05,USD,25625.01
ACCT201278,CUST101109,Checking,Active,2022-01-10,USD,10355.97
ACCT201279,CUST100662,Checking,Active,2022-04-16,USD,5294.27
ACCT201280,CUST100939,Checking,Active,2023-05-18,USD,19459.33
ACCT201281,CUST100089,Checking,Active,2022-11-24,USD,31195.47
ACCT201282,CUST100208,Checking,Active,2023-12-02,USD,29943.45
ACCT201283,CUST100515,Money Market,Closed,2025-07-19,USD,28460.25
ACCT201284,CUST101388,Money Market,Dormant,2022-01-04,USD,34815.77
ACCT201285,CUST101559,Checking,Dormant,2025-08-23,USD,8766.55
ACCT201286,CUST100686,Credit Card,Active,2023-02-25,GBP,-1035.74
ACCT201287,CUST101519,Savings,Active,2022-01-13,USD,25551.31
ACCT201288,CUST101262,Money Market,Active,2025-11-24,USD,11630.3
ACCT201289,CUST100498,Checking,Active,2022-05-24,USD,21424.89
ACCT201290,CUST100310,Checking,Active,2024-01-15,USD,14830.74
ACCT201291,CUST101937,Checking,Active,2022-03-22,EUR,36265.42
ACCT201292,CUST101611,Checking,Active,2023-11-29,USD,15876.93
ACCT201293,CUST100590,Money Market,Active,2023-02-01,USD,32402.32
ACCT201294,CUST100421,Savings,Active,2023-06-13,GBP,17136.42
ACCT201295,CUST101407,Savings,Active,2025-04-14,USD,12416.9
ACCT201296,CUST100375,Credit Card,Active,2024-08-06,USD,-957.06
ACCT201297,CUST100394,Credit Card,Active,2025-04-12,CAD,-1860.03
ACCT201298,CUST100355,Money Market,Active,2023-11-24,USD,6278.05
ACCT201299,CUST100160,Money Market,Active,2024-06-21,USD,11815.51
ACCT201300,CUST100868,Checking,Active,2023-11-18,USD,9876.81
ACCT201301,CUST101301,Checking,Active,2024-09-25,EUR,22413.56
ACCT201302,CUST100736,Savings,Active,2022-08-05,USD,47550.66
ACCT201303,CUST101505,Savings,Active,2025-04-22,USD,25264.63
ACCT201304,CUST101560,Money Market,Active,2023-07-11,EUR,24100.04
ACCT201305,CUST101218,Credit Card,Active,2023-03-15,USD,-156.94
ACCT201306,CUST100626,Checking,Active,2021-08-05,USD,19022.51
ACCT201307,CUST100279,Savings,Active,2022-02-14,USD,3596.98
ACCT201308,CUST101764,Money Market,Active,2025-01-03,USD,209.03
ACCT201309,CUST101925,Savings,Active,2024-06-07,USD,46284.55
ACCT201310,CUST101204,Checking,Active,2023-10-13,EUR,15390.54
ACCT201311,CUST101909,Money Market,Active,2025-11-14,USD,6223.88
ACCT201312,CUST101870,Savings,Active,2025-06-05,USD,12762.92
ACCT201313,CUST100754,Savings,Active,2024-11-20,USD,31748.99
ACCT201314,CUST100496,Money Market,Active,2024-09-09,GBP,36783.21
ACCT201315,CUST100057,Checking,Active,2025-05-15,USD,35327.95
ACCT201316,CUST101394,Checking,Active,2026-01-24,USD,22773.54
ACCT201317,CUST100330,Savings,Active,2022-04-27,USD,33130.23
ACCT201318,CUST100814,Savings,Active,2024-09-17,CAD,45844.14
ACCT201319,CUST101794,Checking,Active,2026-05-06,USD,45497.46
ACCT201320,CUST101981,Checking,Active,2022-03-06,EUR,15110.98
ACCT201321,CUST101541,Savings,Dormant,2025-02-17,USD,36696.67
ACCT201322,CUST101590,Checking,Active,2024-11-16,USD,31809.01
ACCT201323,CUST101532,Checking,Active,2024-07-22,USD,10476.28
ACCT201324,CUST100003,Money Market,Active,2024-05-29,USD,40819.47
ACCT201325,CUST100590,Savings,Active,2022-05-05,USD,20842.12
ACCT201326,CUST100405,Checking,Active,2025-04-13,USD,35202.36
ACCT201327,CUST100435,Checking,Active,2022-10-14,USD,28354.61
ACCT201328,CUST100531,Checking,Closed,2026-04-18,EUR,37958.23
ACCT201329,CUST100223,Savings,Dormant,2024-11-04,USD,45648.57
ACCT201330,CUST100566,Checking,Active,2023-09-07,USD,18886.43
ACCT201331,CUST101557,Checking,Active,2022-11-11,USD,24259.72
ACCT201332,CUST101192,Credit Card,Active,2022-03-15,USD,-1985.55
ACCT201333,CUST100769,Checking,Active,2023-05-25,CAD,39589.33
ACCT201334,CUST100969,Credit Card,Active,2025-03-30,USD,-135.74
ACCT201335,CUST100702,Checking,Closed,2022-01-01,USD,34093.0
ACCT201336,CUST100775,Money Market,Active,2022-07-09,CAD,33253.91
ACCT201337,CUST100006,Credit Card,Active,2025-08-20,USD,-387.46
ACCT201338,CUST100284,Savings,Active,2022-05-06,USD,44398.53
ACCT201339,CUST101538,Savings,Active,2024-02-20,USD,47553.1
ACCT201340,CUST100973,Savings,Active,2025-08-31,USD,32943.81
ACCT201341,CUST101929,Checking,Active,2022-11-30,USD,31903.66
ACCT201342,CUST101653,Checking,Active,2023-01-11,USD,2287.71
ACCT201343,CUST101513,Checking,Active,2022-08-14,USD,24226.81
ACCT201344,CUST101906,Savings,Active,2023-12-20,USD,46574.17
ACCT201345,CUST100788,Savings,Active,2024-05-13,USD,5022.79
ACCT201346,CUST101171,Checking,Active,2023-04-04,USD,26002.72
ACCT201347,CUST100178,Checking,Active,2022-05-23,USD,24896.25
ACCT201348,CUST100344,Savings,Dormant,2026-05-09,CAD,43739.29
ACCT201349,CUST100498,Savings,Active,2024-12-31,USD,27033.4
ACCT201350,CUST100890,Savings,Closed,2024-04-02,USD,4471.59
ACCT201351,CUST100785,Money Market,Active,2022-03-30,USD,16325.04
ACCT201352,CUST101838,Checking,Active,2024-10-27,USD,23815.12
ACCT201353,CUST101007,Money Market,Active,2023-12-14,USD,31677.41
ACCT201354,CUST101569,Credit Card,Dormant,2024-01-09,USD,-136.44
ACCT201355,CUST101521,Checking,Active,2022-05-22,USD,45508.36
ACCT201356,CUST101753,Savings,Active,2026-03-17,USD,28095.0
ACCT201357,CUST100228,Checking,Active,2021-09-07,USD,14548.83
ACCT201358,CUST100237,Money Market,Active,2024-05-21,USD,37230.89
ACCT201359,CUST101509,Checking,Active,2023-10-31,USD,19009.76
ACCT201360,CUST100867,Savings,Active,2021-08-22,USD,42355.93
ACCT201361,CUST101064,Savings,Active,2021-10-15,USD,39828.27
ACCT201362,CUST101745,Checking,Active,2025-12-19,USD,459.43
ACCT201363,CUST101023,Money Market,Active,2024-04-26,USD,41860.83
ACCT201364,CUST101739,Checking,Active,2023-06-19,USD,37353.0
ACCT201365,CUST101410,Savings,Active,2025-12-15,CAD,15444.57
ACCT201366,CUST101697,Savings,Active,2021-09-01,USD,23914.14
ACCT201367,CUST101659,Money Market,Active,2023-11-16,USD,2940.63
ACCT201368,CUST101659,Checking,Active,2022-11-28,USD,36632.91
ACCT201369,CUST101754,Money Market,Active,2021-09-18,USD,38801.94
ACCT201370,CUST101737,Money Market,Active,2025-07-08,USD,32962.52
ACCT201371,CUST100969,Checking,Closed,2024-12-08,USD,21121.87
ACCT201372,CUST100579,Checking,Active,2022-06-18,GBP,26392.22
ACCT201373,CUST100199,Savings,Active,2021-11-13,USD,27400.5
ACCT201374,CUST101740,Savings,Dormant,2025-06-28,USD,40253.59
ACCT201375,CUST100904,Savings,Active,2026-02-28,USD,28857.87
ACCT201376,CUST101532,Checking,Active,2025-03-05,USD,10906.82
ACCT201377,CUST100208,Checking,Active,2024-05-08,CAD,42807.06
ACCT201378,CUST100874,Checking,Active,2026-06-15,USD,47519.91
ACCT201379,CUST100970,Checking,Active,2022-03-25,USD,17779.19
ACCT201380,CUST101215,Money Market,Active,2023-06-23,USD,32504.89
ACCT201381,CUST100243,Savings,Active,2022-05-29,USD,12250.05
ACCT201382,CUST101336,Savings,Active,2022-06-13,USD,47727.77
ACCT201383,CUST100183,Money Market,Active,2026-04-13,EUR,33536.79
ACCT201384,CUST101337,Savings,Active,2025-10-20,USD,13760.8
ACCT201385,CUST101313,Checking,Active,2021-09-27,USD,6102.58
ACCT201386,CUST101172,Checking,Active,2026-01-02,USD,28649.1
ACCT201387,CUST100786,Checking,Active,2025-06-16,USD,29643.95
ACCT201388,CUST100203,Savings,Active,2025-12-20,USD,28571.15
ACCT201389,CUST100830,Credit Card,Active,2022-03-15,USD,-924.98
ACCT201390,CUST101663,Savings,Active,2024-05-22,USD,26820.84
ACCT201391,CUST101676,Credit Card,Active,2025-05-11,USD,-922.04
ACCT201392,CUST101838,Credit Card,Active,2023-10-09,EUR,-68.64
ACCT201393,CUST100915,Savings,Active,2026-07-11,USD,266.2
ACCT201394,CUST100330,Checking,Active,2022-07-30,USD,10311.5
ACCT201395,CUST100255,Credit Card,Active,2025-02-21,USD,-1830.78
ACCT201396,CUST101935,Savings,Active,2025-09-07,USD,21152.57
ACCT201397,CUST101852,Checking,Active,2022-02-15,USD,47289.73
ACCT201398,CUST101423,Savings,Active,2025-02-26,GBP,28853.57
ACCT201399,CUST101045,Money Market,Active,2024-04-11,USD,30308.61
ACCT201400,CUST100385,Credit Card,Active,2025-03-29,EUR,-1525.8
ACCT201401,CUST101130,Checking,Active,2025-07-26,USD,6710.4
ACCT201402,CUST100152,Checking,Active,2021-12-20,USD,31115.64
ACCT201403,CUST100934,Savings,Active,2026-06-12,USD,8165.97
ACCT201404,CUST101097,Savings,Active,2026-01-10,USD,34725.77
ACCT201405,CUST101322,Checking,Active,2025-03-18,USD,31655.99
ACCT201406,CUST101238,Savings,Active,2025-03-19,USD,41025.41
ACCT201407,CUST100776,Checking,Active,2025-09-27,USD,39389.2
ACCT201408,CUST100225,Checking,Active,2026-03-15,USD,6231.06
ACCT201409,CUST101862,Checking,Active,2026-02-07,USD,4448.71
ACCT201410,CUST100020,Credit Card,Active,2024-05-10,CAD,-1548.47
ACCT201411,CUST101603,Checking,Dormant,2022-07-23,USD,47589.14
ACCT201412,CUST101682,Savings,Active,2025-03-03,USD,15327.48
ACCT201413,CUST100577,Checking,Active,2026-03-27,USD,28607.9
ACCT201414,CUST101938,Credit Card,Active,2023-01-24,USD,-1658.51
ACCT201415,CUST101615,Credit Card,Active,2021-09-30,USD,-644.38
ACCT201416,CUST100261,Credit Card,Active,2023-04-07,USD,-1046.28
ACCT201417,CUST100292,Savings,Active,2026-04-15,USD,32878.15
ACCT201418,CUST101995,Checking,Active,2024-09-05,USD,36270.96
ACCT201419,CUST100937,Savings,Active,2022-10-17,CAD,20912.19
ACCT201420,CUST100564,Credit Card,Closed,2025-12-09,USD,-995.54
ACCT201421,CUST100468,Savings,Active,2024-08-30,EUR,46190.6
ACCT201422,CUST100640,Money Market,Active,2025-07-14,USD,20325.74
ACCT201423,CUST100191,Checking,Active,2024-02-04,USD,12001.84
ACCT201424,CUST101009,Savings,Active,2022-01-24,USD,27707.99
ACCT201425,CUST101909,Money Market,Active,2022-02-11,USD,33851.65
ACCT201426,CUST101818,Savings,Active,2024-06-02,USD,49897.72
ACCT201427,CUST101702,Checking,Active,2024-01-03,USD,9509.2
ACCT201428,CUST100500,Savings,Closed,2022-04-06,USD,37483.4
ACCT201429,CUST101935,Money Market,Active,2024-09-05,USD,49958.4
ACCT201430,CUST101381,Savings,Dormant,2021-09-15,USD,48232.37
ACCT201431,CUST100751,Money Market,Active,2024-12-11,USD,8740.71
ACCT201432,CUST100776,Money Market,Active,2025-12-04,CAD,21136.11
ACCT201433,CUST101703,Checking,Active,2026-07-13,USD,33953.16
ACCT201434,CUST100601,Checking,Active,2026-04-18,USD,14958.9
ACCT201435,CUST101890,Savings,Active,2024-06-11,GBP,19681.07
ACCT201436,CUST100072,Savings,Dormant,2022-04-24,EUR,41286.37
ACCT201437,CUST100012,Credit Card,Active,2022-06-14,USD,-1885.01
ACCT201438,CUST101823,Checking,Active,2026-03-04,USD,257.72
ACCT201439,CUST100404,Checking,Active,2026-04-04,USD,21540.19
ACCT201440,CUST100998,Checking,Active,2022-04-30,USD,6192.13
ACCT201441,CUST100766,Checking,Active,2022-03-28,USD,23534.93
ACCT201442,CUST100222,Checking,Closed,2024-10-15,USD,40577.19
ACCT201443,CUST101530,Savings,Active,2025-09-20,USD,6993.72
ACCT201444,CUST100388,Credit Card,Active,2026-02-07,USD,-1603.07
ACCT201445,CUST100064,Savings,Active,2025-09-20,USD,16560.68
ACCT201446,CUST100544,Savings,Active,2023-04-02,USD,33262.14
ACCT201447,CUST100260,Savings,Active,2023-11-12,USD,34086.82
ACCT201448,CUST101891,Credit Card,Active,2025-11-25,USD,-996.28
ACCT201449,CUST101623,Checking,Active,2022-01-09,USD,47883.93
ACCT201450,CUST100484,Savings,Active,2026-04-24,USD,38369.25
ACCT201451,CUST100016,Savings,Active,2024-04-11,USD,29854.34
ACCT201452,CUST100507,Savings,Active,2022-07-18,USD,38044.99
ACCT201453,CUST100235,Checking,Dormant,2023-09-13,CAD,14056.94
ACCT201454,CUST100406,Checking,Active,2024-12-26,USD,41030.47
ACCT201455,CUST101251,Checking,Active,2025-01-18,CAD,36522.84
ACCT201456,CUST100469,Savings,Active,2025-05-27,USD,31723.86
ACCT201457,CUST100299,Checking,Active,2024-09-26,USD,9608.87
ACCT201458,CUST100834,Checking,Active,2025-06-13,USD,2547.77
ACCT201459,CUST100872,Money Market,Active,2022-05-28,USD,11088.76
ACCT201460,CUST100551,Savings,Active,2024-10-15,GBP,15214.5
ACCT201461,CUST101833,Savings,Active,2026-05-31,USD,12348.43
ACCT201462,CUST100434,Checking,Active,2024-03-30,USD,37237.74
ACCT201463,CUST100516,Savings,Dormant,2024-01-09,USD,21545.38
ACCT201464,CUST100027,Checking,Active,2021-10-04,USD,4844.36
ACCT201465,CUST101658,Checking,Active,2022-09-30,USD,18028.44
ACCT201466,CUST101331,Savings,Active,2023-03-09,USD,18579.61
ACCT201467,CUST101289,Checking,Active,2022-05-08,USD,5318.28
ACCT201468,CUST101340,Savings,Active,2023-04-05,USD,45608.84
ACCT201469,CUST101928,Savings,Active,2023-12-30,USD,4931.87
ACCT201470,CUST100413,Savings,Active,2023-02-13,USD,49482.23
ACCT201471,CUST101457,Checking,Active,2024-10-29,EUR,20910.63
ACCT201472,CUST101997,Credit Card,Active,2026-04-26,USD,-186.37
ACCT201473,CUST100893,Savings,Active,2023-03-23,USD,5871.45
ACCT201474,CUST100044,Money Market,Active,2024-10-21,USD,25193.47
ACCT201475,CUST101957,Money Market,Active,2026-07-21,USD,14482.82
ACCT201476,CUST100814,Savings,Active,2024-06-24,USD,37035.76
ACCT201477,CUST100896,Savings,Active,2025-06-25,USD,3749.28
ACCT201478,CUST100556,Credit Card,Active,2022-05-12,USD,-1198.3
ACCT201479,CUST100018,Savings,Dormant,2023-06-04,USD,29605.64
ACCT201480,CUST101075,Savings,Active,2024-07-22,EUR,35387.7
ACCT201481,CUST100243,Checking,Active,2025-07-01,USD,13425.73
ACCT201482,CUST100303,Checking,Dormant,2021-09-27,USD,1954.53
ACCT201483,CUST100105,Checking,Active,2021-12-09,USD,43669.14
ACCT201484,CUST100002,Credit Card,Active,2022-06-16,USD,-930.81
ACCT201485,CUST101938,Money Market,Active,2025-02-22,USD,16228.09
ACCT201486,CUST101252,Savings,Active,2026-03-16,CAD,20417.14
ACCT201487,CUST100728,Savings,Active,2024-01-15,CAD,520.41
ACCT201488,CUST101100,Checking,Active,2024-07-05,EUR,48580.24
ACCT201489,CUST101479,Money Market,Active,2022-02-10,USD,29163.06
ACCT201490,CUST101299,Savings,Active,2022-10-17,USD,43501.29
ACCT201491,CUST100417,Savings,Active,2022-12-26,USD,16213.15
ACCT201492,CUST100474,Credit Card,Active,2023-11-09,USD,-1688.72
ACCT201493,CUST101015,Checking,Active,2022-01-29,USD,23950.34
ACCT201494,CUST101004,Credit Card,Dormant,2023-01-13,USD,-1622.28
ACCT201495,CUST101812,Checking,Active,2023-06-08,USD,15508.01
ACCT201496,CUST100147,Savings,Active,2025-12-20,USD,3472.71
ACCT201497,CUST101483,Savings,Active,2025-05-03,USD,20125.21
ACCT201498,CUST100773,Credit Card,Active,2026-02-10,USD,-793.41
ACCT201499,CUST101914,Checking,Active,2023-02-28,USD,41525.86
ACCT201500,CUST101284,Checking,Active,2021-12-05,USD,7131.78
ACCT201501,CUST101110,Checking,Active,2023-04-12,USD,39583.03
ACCT201502,CUST100983,Savings,Active,2026-02-14,EUR,10116.08
ACCT201503,CUST100980,Credit Card,Active,2022-07-14,USD,-1385.23
ACCT201504,CUST100252,Savings,Active,2024-01-25,USD,31374.29
ACCT201505,CUST101815,Savings,Active,2025-07-05,USD,5128.3
ACCT201506,CUST100874,Money Market,Active,2024-11-21,USD,1200.04
ACCT201507,CUST101401,Checking,Active,2021-12-27,EUR,46084.55
ACCT201508,CUST100347,Credit Card,Closed,2023-11-22,USD,-1775.18
ACCT201509,CUST100156,Money Market,Active,2021-07-29,USD,14090.71
ACCT201510,CUST101834,Money Market,Active,2026-06-07,USD,45993.68
ACCT201511,CUST100371,Savings,Active,2024-12-02,USD,16742.2
ACCT201512,CUST101674,Savings,Active,2023-02-12,EUR,15078.19
ACCT201513,CUST100755,Checking,Dormant,2025-02-22,USD,24962.54
ACCT201514,CUST100004,Savings,Dormant,2022-10-12,CAD,3818.47
ACCT201515,CUST100302,Credit Card,Active,2026-05-05,USD,-1706.82
ACCT201516,CUST100137,Credit Card,Active,2022-12-01,USD,-1043.14
ACCT201517,CUST100661,Savings,Closed,2022-10-31,USD,7233.39
ACCT201518,CUST100868,Checking,Active,2024-07-10,CAD,15965.79
ACCT201519,CUST100283,Savings,Active,2026-05-20,USD,31830.21
ACCT201520,CUST101018,Checking,Active,2024-08-03,USD,20932.98
ACCT201521,CUST100171,Savings,Active,2023-04-12,USD,11505.73
ACCT201522,CUST101532,Savings,Active,2025-04-24,USD,34674.95
ACCT201523,CUST101742,Checking,Active,2025-03-05,USD,10163.98
ACCT201524,CUST100122,Money Market,Dormant,2022-12-25,USD,46045.21
ACCT201525,CUST100285,Credit Card,Active,2022-07-25,USD,-442.71
ACCT201526,CUST101869,Credit Card,Active,2021-08-07,USD,-56.36
ACCT201527,CUST100240,Checking,Closed,2026-05-12,USD,37349.77
ACCT201528,CUST101976,Checking,Active,2026-03-25,USD,1317.34
ACCT201529,CUST100976,Checking,Active,2024-08-11,EUR,29080.35
ACCT201530,CUST100161,Checking,Active,2023-04-01,USD,18262.21
ACCT201531,CUST101567,Credit Card,Active,2023-02-04,USD,-1167.01
ACCT201532,CUST100613,Savings,Active,2025-05-03,USD,34928.2
ACCT201533,CUST100027,Savings,Active,2022-08-27,USD,32242.36
ACCT201534,CUST101538,Credit Card,Active,2025-04-16,USD,-1935.76
ACCT201535,CUST101941,Checking,Dormant,2022-09-15,USD,21181.04
ACCT201536,CUST101027,Credit Card,Active,2021-11-22,USD,-161.7
ACCT201537,CUST100188,Money Market,Active,2025-03-25,CAD,13591.38
ACCT201538,CUST101267,Checking,Active,2024-12-05,USD,10593.21
ACCT201539,CUST101239,Credit Card,Active,2025-06-28,USD,-48.03
ACCT201540,CUST101314,Savings,Active,2024-09-08,USD,15659.48
ACCT201541,CUST100868,Checking,Active,2023-11-19,USD,18573.91
ACCT201542,CUST101733,Checking,Active,2026-07-02,USD,30159.51
ACCT201543,CUST100433,Checking,Active,2021-09-05,USD,5323.23
ACCT201544,CUST101307,Checking,Dormant,2024-08-24,USD,27584.57
ACCT201545,CUST100091,Checking,Active,2026-06-18,USD,28506.14
ACCT201546,CUST101932,Checking,Active,2025-10-14,CAD,15729.01
ACCT201547,CUST101024,Credit Card,Active,2023-05-16,USD,-82.52
ACCT201548,CUST101439,Savings,Active,2021-09-10,USD,48692.54
ACCT201549,CUST101028,Credit Card,Active,2023-08-07,USD,-992.84
ACCT201550,CUST101200,Savings,Dormant,2025-06-09,USD,19105.59
ACCT201551,CUST100161,Checking,Dormant,2024-04-21,USD,34118.7
ACCT201552,CUST101653,Savings,Active,2023-08-11,USD,44220.1
ACCT201553,CUST101027,Savings,Active,2025-07-28,USD,49670.83
ACCT201554,CUST100699,Savings,Active,2023-09-22,USD,46511.36
ACCT201555,CUST101925,Checking,Active,2024-09-26,EUR,31173.54
ACCT201556,CUST100427,Credit Card,Closed,2022-01-25,USD,-1224.73
ACCT201557,CUST101018,Money Market,Active,2025-11-10,USD,28345.04
