transaction_id,account_id,transaction_date,transaction_type,amount,currency_code,running_balance,channel
TXN000023087,ACCT200279,2025-02-10,Deposit,4416.32,GBP,2231.9,Mobile
TXN000023088,ACCT200242,2025-09-16,Deposit,2851.93,CAD,38630.31,Online
TXN000023089,ACCT200432,2024-12-30,Transfer,132.94,USD,6024.49,Mobile
TXN000023090,ACCT200487,2026-04-13,Transfer,1298.15,USD,11098.13,Online
TXN000023091,ACCT202367,2025-01-16,Payment,2153.91,USD,30535.96,Online
TXN000023092,ACCT200491,2025-12-22,Withdrawal,1655.34,USD,14527.01,Mobile
TXN000023093,ACCT200486,2025-08-15,Withdrawal,4771.32,USD,38945.11,Mobile
TXN000023094,ACCT201692,2025-09-30,Transfer,1812.67,USD,31839.9,Online
TXN000023095,ACCT200297,2024-08-24,Withdrawal,1098.42,USD,15937.42,Mobile
TXN000023096,ACCT201293,2025-06-16,Withdrawal,2999.01,USD,21677.85,ATM
TXN000023097,ACCT201749,2025-08-12,Deposit,3127.4,USD,39328.61,Online
TXN000023098,ACCT200343,2024-10-13,Payment,1144.93,EUR,30015.69,Branch
TXN000023099,ACCT201887,2025-11-02,Transfer,4857.09,USD,41433.69,ATM
TXN000023100,ACCT202514,2024-10-09,Withdrawal,367.01,CAD,39217.29,ATM
TXN000023101,ACCT201214,2025-08-07,Deposit,4588.42,USD,43206.53,Mobile
TXN000023102,ACCT201877,2025-02-27,Payment,4934.3,USD,36418.54,Online
TXN000023103,ACCT201453,2024-12-02,Payment,2793.53,CAD,16256.15,Branch
TXN000023104,ACCT202006,2025-04-29,Withdrawal,4586.34,USD,19849.8,Branch
TXN000023105,ACCT202197,2024-09-22,Withdrawal,2612.82,USD,19387.19,Mobile
TXN000023106,ACCT202485,2025-08-23,Transfer,986.01,USD,48335.88,Online
TXN000023107,ACCT200721,2026-05-18,Payment,1382.15,USD,11197.58,ATM
TXN000023108,ACCT201401,2025-12-14,Payment,173.21,USD,20301.82,Online
TXN000023109,ACCT200683,2025-06-17,Payment,1795.11,USD,30699.97,Mobile
TXN000023110,ACCT201927,2025-11-17,Withdrawal,1726.9,USD,10122.75,Online
TXN000023111,ACCT200794,2025-07-18,Payment,1669.2,USD,1228.5,Mobile
TXN000023112,ACCT200397,2026-02-19,Payment,57.04,USD,31779.13,Mobile
TXN000023113,ACCT202236,2025-04-01,Withdrawal,187.54,USD,45174.28,Mobile
TXN000023114,ACCT200007,2025-12-20,Transfer,4743.28,USD,32903.58,Online
TXN000023115,ACCT200809,2025-06-05,Withdrawal,3706.43,USD,23082.18,Online
TXN000023116,ACCT202752,2025-05-10,Transfer,209.01,USD,953.6,ATM
TXN000023117,ACCT200716,2025-12-21,Withdrawal,3997.27,USD,23240.83,Branch
TXN000023118,ACCT201871,2026-07-01,Deposit,1057.31,USD,15017.37,Mobile
TXN000023119,ACCT200089,2026-06-05,Deposit,3242.07,USD,31590.02,Mobile
TXN000023120,ACCT200765,2025-07-24,Deposit,1519.5,USD,6599.67,ATM
TXN000023121,ACCT202695,2024-10-07,Deposit,822.98,USD,35668.26,ATM
TXN000023122,ACCT200944,2026-04-28,Payment,4626.45,USD,27084.26,Online
TXN000023123,ACCT200260,2026-06-08,Withdrawal,3878.35,USD,14919.21,Online
TXN000023124,ACCT200338,2026-03-16,Withdrawal,2583.34,USD,32651.62,ATM
TXN000023125,ACCT200723,2025-07-07,Payment,3757.29,USD,31049.87,Online
TXN000023126,ACCT202093,2025-12-12,Transfer,3617.93,USD,6355.31,Online
TXN000023127,ACCT200464,2025-04-30,Deposit,742.77,USD,23871.59,Mobile
TXN000023128,ACCT201760,2026-05-25,Transfer,409.9,USD,5560.65,Branch
TXN000023129,ACCT202382,2026-02-10,Payment,2298.55,USD,18030.14,Online
TXN000023130,ACCT201920,2024-10-26,Withdrawal,1806.83,USD,8811.7,ATM
TXN000023131,ACCT200644,2025-03-11,Transfer,3883.05,USD,5080.65,Online
TXN000023132,ACCT200795,2026-05-16,Deposit,2331.39,USD,14256.19,ATM
TXN000023133,ACCT201368,2026-04-15,Payment,2473.39,USD,7122.13,Branch
TXN000023134,ACCT201852,2025-12-25,Withdrawal,3613.62,USD,20683.94,Branch
TXN000023135,ACCT202694,2024-08-25,Deposit,4663.21,USD,11746.85,Online
TXN000023136,ACCT201698,2025-11-09,Payment,776.84,EUR,37110.7,Mobile
TXN000023137,ACCT202658,2025-07-10,Deposit,2649.9,USD,33644.71,Mobile
TXN000023138,ACCT202036,2026-01-15,Withdrawal,1153.07,USD,3467.55,Mobile
TXN000023139,ACCT200761,2025-04-19,Payment,1743.67,USD,22566.99,Mobile
TXN000023140,ACCT200610,2025-08-26,Deposit,407.09,USD,34731.47,Mobile
TXN000023141,ACCT201618,2025-05-09,Withdrawal,3563.24,CAD,45668.13,Mobile
TXN000023142,ACCT201925,2024-10-12,Withdrawal,597.17,USD,24215.26,Online
TXN000023143,ACCT201132,2026-03-30,Deposit,439.82,GBP,17211.17,Online
TXN000023144,ACCT200480,2025-01-28,Transfer,2838.93,USD,33244.85,ATM
TXN000023145,ACCT201735,2025-12-11,Withdrawal,2010.73,USD,613.83,ATM
TXN000023146,ACCT200395,2026-03-19,Deposit,4851.53,USD,38011.91,ATM
TXN000023147,ACCT200229,2026-06-06,Payment,883.1,USD,12906.22,ATM
TXN000023148,ACCT202797,2026-06-30,Deposit,2342.18,USD,44861.06,ATM
TXN000023149,ACCT200889,2025-10-01,Withdrawal,3187.16,USD,3950.55,Branch
TXN000023150,ACCT201485,2025-01-15,Transfer,406.57,USD,2739.04,Branch
TXN000023151,ACCT201835,2025-02-18,Deposit,1382.44,USD,30569.29,ATM
TXN000023152,ACCT201901,2026-07-10,Deposit,2277.88,CAD,38781.98,Branch
TXN000023153,ACCT201086,2025-07-21,Transfer,2703.44,GBP,8544.81,Online
TXN000023154,ACCT202410,2025-02-07,Payment,1491.39,EUR,29332.74,Mobile
TXN000023155,ACCT202436,2025-12-19,Deposit,9.32,USD,14239.91,Mobile
TXN000023156,ACCT200872,2025-12-19,Withdrawal,4963.85,USD,41933.92,Mobile
TXN000023157,ACCT202180,2025-10-15,Transfer,2474.65,CAD,35842.38,Branch
TXN000023158,ACCT202009,2025-04-29,Transfer,442.68,USD,27150.52,ATM
TXN000023159,ACCT200747,2026-04-18,Transfer,859.46,USD,23527.07,Online
TXN000023160,ACCT202147,2026-06-12,Withdrawal,2036.68,USD,1732.77,Mobile
TXN000023161,ACCT201768,2024-08-23,Withdrawal,4935.87,GBP,36062.7,Branch
TXN000023162,ACCT201752,2024-08-27,Transfer,3610.62,USD,647.02,Online
TXN000023163,ACCT202488,2025-03-08,Transfer,4783.75,CAD,31560.43,ATM
TXN000023164,ACCT201928,2025-03-15,Withdrawal,453.88,USD,28577.8,ATM
TXN000023165,ACCT201944,2026-05-22,Withdrawal,771.78,USD,35202.73,Online
TXN000023166,ACCT200088,2024-09-08,Transfer,1535.7,USD,35945.35,Mobile
TXN000023167,ACCT200453,2025-09-13,Deposit,1229.16,USD,17863.0,Online
TXN000023168,ACCT201590,2026-05-08,Deposit,4402.43,USD,15305.82,Branch
TXN000023169,ACCT202644,2025-04-25,Deposit,3284.8,USD,24471.45,Mobile
TXN000023170,ACCT202479,2025-11-24,Deposit,3992.21,USD,24761.83,Mobile
TXN000023171,ACCT202278,2024-09-02,Payment,2183.02,USD,40791.48,Online
TXN000023172,ACCT200575,2024-07-28,Withdrawal,1339.67,USD,39585.68,Online
TXN000023173,ACCT202254,2026-02-15,Transfer,3829.74,USD,43178.0,Online
TXN000023174,ACCT200208,2026-02-28,Withdrawal,3982.42,USD,26723.87,Online
TXN000023175,ACCT200997,2025-06-19,Transfer,4581.17,USD,8685.44,Branch
TXN000023176,ACCT200597,2024-08-18,Payment,1078.95,USD,5197.24,Mobile
TXN000023177,ACCT201817,2024-12-18,Withdrawal,3886.99,USD,15644.67,Mobile
TXN000023178,ACCT201682,2024-07-27,Transfer,276.7,USD,36668.06,Mobile
TXN000023179,ACCT201641,2025-08-12,Transfer,1154.21,USD,12351.13,Mobile
TXN000023180,ACCT202171,2026-03-17,Payment,161.02,USD,24665.34,Online
TXN000023181,ACCT201747,2025-12-12,Withdrawal,4875.76,USD,18908.02,Mobile
TXN000023182,ACCT202732,2026-01-24,Deposit,3770.49,USD,40088.6,Mobile
TXN000023183,ACCT200382,2025-10-26,Withdrawal,1780.84,USD,22965.76,Branch
TXN000023184,ACCT202795,2025-08-28,Withdrawal,2274.92,USD,11909.71,Online
TXN000023185,ACCT201447,2025-03-16,Deposit,698.43,USD,40705.67,Online
TXN000023186,ACCT202415,2025-01-22,Payment,4118.78,USD,20757.16,ATM
TXN000023187,ACCT202705,2026-02-28,Payment,902.64,CAD,24031.66,Online
TXN000023188,ACCT202217,2025-05-09,Transfer,3951.0,USD,14442.22,Online
TXN000023189,ACCT201988,2025-01-17,Withdrawal,712.56,USD,30405.96,ATM
TXN000023190,ACCT202585,2026-05-04,Deposit,1788.2,EUR,35583.57,ATM
TXN000023191,ACCT200651,2025-02-20,Deposit,3321.45,USD,31391.3,Online
TXN000023192,ACCT201428,2025-09-02,Deposit,3222.98,USD,11009.66,Mobile
TXN000023193,ACCT200523,2025-05-27,Transfer,3325.32,USD,42988.54,Online
TXN000023194,ACCT201843,2024-09-23,Withdrawal,914.68,USD,13844.92,Online
TXN000023195,ACCT202699,2025-03-28,Deposit,1083.86,USD,29879.35,Online
TXN000023196,ACCT200262,2026-01-31,Deposit,183.79,EUR,46532.3,Mobile
TXN000023197,ACCT201326,2025-06-18,Transfer,3758.46,USD,18043.76,Online
TXN000023198,ACCT202643,2025-03-26,Withdrawal,4046.28,USD,35306.98,Mobile
TXN000023199,ACCT200240,2025-09-17,Deposit,411.54,GBP,30267.27,Online
TXN000023200,ACCT201724,2025-08-21,Withdrawal,1004.33,USD,2114.6,ATM
TXN000023201,ACCT201826,2025-07-23,Payment,4007.16,CAD,42654.21,Branch
TXN000023202,ACCT200937,2025-10-31,Withdrawal,4075.27,USD,41348.24,Mobile
TXN000023203,ACCT202242,2026-04-12,Transfer,4433.07,GBP,23377.13,ATM
TXN000023204,ACCT200565,2024-12-17,Deposit,3637.33,USD,43834.26,Mobile
TXN000023205,ACCT200286,2025-03-04,Transfer,2132.64,USD,45112.35,Mobile
TXN000023206,ACCT200693,2026-04-20,Withdrawal,460.0,USD,42334.19,Online
TXN000023207,ACCT200524,2024-08-14,Deposit,3428.0,USD,925.17,Online
TXN000023208,ACCT201435,2026-06-20,Withdrawal,794.03,GBP,9491.2,Mobile
TXN000023209,ACCT201679,2025-11-21,Deposit,4479.32,USD,29719.65,Branch
TXN000023210,ACCT202217,2025-02-05,Withdrawal,4308.68,USD,14905.13,Mobile
TXN000023211,ACCT200054,2025-09-24,Payment,2854.98,USD,24154.54,Mobile
TXN000023212,ACCT201099,2025-05-22,Transfer,498.61,USD,37704.81,Branch
TXN000023213,ACCT202765,2025-11-02,Deposit,1335.31,USD,21423.41,ATM
TXN000023214,ACCT201264,2026-07-09,Transfer,2391.2,USD,2352.03,Online
TXN000023215,ACCT200357,2026-02-13,Deposit,1650.96,GBP,47249.32,Mobile
TXN000023216,ACCT200603,2025-01-29,Deposit,2935.67,USD,31900.98,Mobile
TXN000023217,ACCT201745,2025-09-15,Withdrawal,4876.5,CAD,2843.24,Mobile
TXN000023218,ACCT201926,2026-01-23,Transfer,4899.76,USD,6400.13,Mobile
TXN000023219,ACCT200130,2025-02-11,Deposit,3739.98,USD,48456.72,Online
TXN000023220,ACCT200848,2024-09-14,Payment,828.21,USD,24211.93,Branch
TXN000023221,ACCT200649,2024-12-23,Deposit,510.04,USD,49383.03,Mobile
TXN000023222,ACCT201022,2025-07-24,Payment,3018.0,USD,45405.2,Online
TXN000023223,ACCT202247,2024-08-02,Payment,1378.24,USD,29716.67,Branch
TXN000023224,ACCT200113,2025-06-29,Deposit,2826.29,USD,18082.29,ATM
TXN000023225,ACCT200103,2025-08-30,Withdrawal,4355.03,USD,19901.36,Mobile
TXN000023226,ACCT202747,2025-07-21,Payment,4761.78,USD,44732.77,ATM
TXN000023227,ACCT202411,2024-08-12,Transfer,1651.0,USD,18899.01,Online
TXN000023228,ACCT202247,2025-01-14,Transfer,2166.91,USD,34501.72,Mobile
TXN000023229,ACCT200125,2026-05-23,Withdrawal,551.68,USD,33451.33,Mobile
TXN000023230,ACCT201807,2025-12-14,Payment,949.41,USD,43904.22,Branch
TXN000023231,ACCT200626,2024-12-15,Payment,2047.37,USD,608.34,Mobile
TXN000023232,ACCT201857,2026-04-19,Transfer,1451.3,USD,7693.99,Online
TXN000023233,ACCT200805,2024-08-30,Payment,944.47,USD,14488.26,Online
TXN000023234,ACCT200208,2026-03-07,Withdrawal,4442.1,USD,38408.48,Mobile
TXN000023235,ACCT202573,2026-04-16,Withdrawal,4985.19,USD,44923.28,ATM
TXN000023236,ACCT200622,2024-09-26,Deposit,338.95,USD,9952.51,Online
TXN000023237,ACCT202590,2025-02-23,Payment,1436.74,USD,22814.77,Mobile
TXN000023238,ACCT201161,2024-09-10,Withdrawal,2865.44,GBP,39149.82,ATM
TXN000023239,ACCT202223,2024-10-16,Payment,3324.76,USD,31380.91,Online
TXN000023240,ACCT201632,2025-08-18,Deposit,435.95,CAD,32751.14,Online
TXN000023241,ACCT201290,2024-11-14,Payment,4931.67,USD,13143.37,ATM
TXN000023242,ACCT202234,2026-06-28,Deposit,4315.71,USD,23975.89,ATM
TXN000023243,ACCT202487,2025-05-18,Transfer,250.61,USD,32166.63,Online
TXN000023244,ACCT202213,2025-11-23,Withdrawal,277.88,USD,49960.36,Online
TXN000023245,ACCT201897,2024-09-02,Deposit,3948.39,USD,10923.27,Online
TXN000023246,ACCT201548,2025-06-21,Transfer,1575.67,USD,12398.68,Online
TXN000023247,ACCT201042,2026-01-10,Deposit,694.54,USD,45483.22,Online
TXN000023248,ACCT201244,2024-08-23,Deposit,3142.52,USD,37799.83,Mobile
TXN000023249,ACCT201052,2026-03-17,Deposit,1222.93,USD,11666.23,Online
TXN000023250,ACCT200724,2025-05-18,Withdrawal,1406.11,EUR,44205.43,Branch
TXN000023251,ACCT202590,2025-09-03,Deposit,4369.89,USD,35233.92,Online
TXN000023252,ACCT202722,2024-11-27,Transfer,3743.98,USD,36396.9,Online
TXN000023253,ACCT201390,2026-07-12,Deposit,4402.47,USD,27806.19,Mobile
TXN000023254,ACCT201516,2026-01-24,Deposit,4779.78,USD,9911.99,Online
TXN000023255,ACCT200579,2026-02-05,Deposit,1602.86,USD,20211.77,Online
TXN000023256,ACCT202042,2024-09-21,Withdrawal,518.29,EUR,5129.13,Online
TXN000023257,ACCT200331,2025-07-24,Withdrawal,2955.61,USD,47663.72,Online
TXN000023258,ACCT200847,2025-11-13,Payment,4873.78,USD,17724.84,Branch
TXN000023259,ACCT202535,2025-06-28,Deposit,1327.47,USD,18320.2,Online
TXN000023260,ACCT200622,2026-06-18,Transfer,4839.63,USD,5657.48,ATM
TXN000023261,ACCT202348,2025-06-11,Payment,4187.59,USD,45744.8,Online
TXN000023262,ACCT202518,2025-02-18,Payment,702.74,USD,32779.66,Online
TXN000023263,ACCT200085,2026-04-29,Withdrawal,439.05,USD,43940.19,Branch
TXN000023264,ACCT201861,2026-07-18,Withdrawal,3978.29,EUR,38736.46,Online
TXN000023265,ACCT200173,2025-12-03,Withdrawal,49.99,USD,35207.34,Mobile
TXN000023266,ACCT200474,2025-05-27,Withdrawal,4967.61,USD,378.87,Online
TXN000023267,ACCT201451,2025-08-13,Deposit,666.94,USD,26280.99,Online
TXN000023268,ACCT201763,2024-08-05,Deposit,2985.04,USD,35923.8,Mobile
TXN000023269,ACCT200193,2026-03-14,Withdrawal,3166.84,USD,6360.72,Branch
TXN000023270,ACCT201741,2025-04-13,Payment,909.57,EUR,25778.58,Branch
TXN000023271,ACCT200195,2026-06-03,Transfer,940.12,USD,42771.22,ATM
TXN000023272,ACCT200979,2025-08-11,Transfer,2873.66,CAD,29097.37,Branch
TXN000023273,ACCT202541,2026-04-01,Withdrawal,2591.85,USD,16633.8,ATM
TXN000023274,ACCT201517,2025-03-09,Payment,2237.21,USD,24460.79,Online
TXN000023275,ACCT202685,2026-06-20,Deposit,2951.89,USD,43995.92,Branch
TXN000023276,ACCT201589,2024-11-29,Transfer,337.73,USD,21486.28,Online
TXN000023277,ACCT200139,2024-07-21,Payment,2770.13,USD,34656.46,ATM
TXN000023278,ACCT202440,2025-04-14,Transfer,2040.3,USD,20361.08,Online
TXN000023279,ACCT200937,2024-08-15,Withdrawal,2025.85,USD,12943.18,ATM
TXN000023280,ACCT202414,2025-12-05,Deposit,1220.32,CAD,23050.03,Mobile
TXN000023281,ACCT202480,2024-09-06,Transfer,4660.71,USD,35949.6,Online
TXN000023282,ACCT201028,2025-09-08,Payment,1099.75,USD,31434.69,Online
TXN000023283,ACCT200781,2024-08-19,Payment,120.56,USD,4596.18,ATM
TXN000023284,ACCT200497,2026-06-05,Transfer,2068.5,EUR,16483.43,Mobile
TXN000023285,ACCT200949,2024-07-28,Withdrawal,148.83,USD,11992.57,Online
TXN000023286,ACCT200153,2024-08-18,Deposit,2694.79,USD,40315.62,ATM
TXN000023287,ACCT200900,2024-09-07,Withdrawal,813.77,USD,49312.09,Mobile
TXN000023288,ACCT200355,2025-09-04,Withdrawal,3219.4,USD,42906.95,Branch
TXN000023289,ACCT201605,2025-12-10,Deposit,4005.53,USD,25209.62,ATM
TXN000023290,ACCT201011,2024-11-16,Transfer,907.52,USD,21671.83,Branch
TXN000023291,ACCT200122,2025-06-10,Payment,3515.09,USD,19285.15,Online
TXN000023292,ACCT202514,2026-07-20,Withdrawal,2850.38,CAD,16162.01,Mobile
TXN000023293,ACCT202658,2024-07-24,Payment,4393.35,USD,5609.77,ATM
TXN000023294,ACCT200274,2026-01-07,Deposit,1146.75,USD,8460.76,Mobile
TXN000023295,ACCT202405,2025-05-27,Transfer,4036.52,USD,4558.5,Mobile
TXN000023296,ACCT202324,2024-12-11,Withdrawal,3942.34,USD,15676.38,ATM
TXN000023297,ACCT200891,2024-09-07,Withdrawal,1564.05,GBP,528.43,Mobile
TXN000023298,ACCT201938,2024-10-20,Deposit,1953.47,EUR,17052.76,Mobile
TXN000023299,ACCT202559,2024-10-23,Deposit,2422.32,USD,24507.4,Mobile
TXN000023300,ACCT202459,2025-11-10,Deposit,1620.22,USD,48148.88,ATM
TXN000023301,ACCT201263,2025-11-01,Transfer,4947.9,USD,8998.37,Online
TXN000023302,ACCT201396,2024-07-27,Withdrawal,3338.59,USD,12387.75,Online
TXN000023303,ACCT200326,2026-03-27,Payment,1098.38,USD,48238.03,Mobile
TXN000023304,ACCT201724,2025-05-14,Deposit,612.74,USD,19014.3,Online
TXN000023305,ACCT202303,2026-04-28,Deposit,2690.69,EUR,24627.7,Online
TXN000023306,ACCT202307,2025-09-10,Withdrawal,82.29,USD,41459.21,ATM
TXN000023307,ACCT202521,2025-09-27,Payment,4127.56,USD,39433.46,Online
TXN000023308,ACCT202533,2025-07-28,Transfer,1555.46,USD,47096.68,Mobile
TXN000023309,ACCT201067,2026-06-06,Deposit,4841.03,USD,1966.95,Mobile
TXN000023310,ACCT200242,2024-07-24,Withdrawal,4983.43,CAD,20104.18,Online
TXN000023311,ACCT202686,2026-02-23,Transfer,4543.04,USD,11764.22,Online
TXN000023312,ACCT201982,2026-02-09,Withdrawal,2985.79,CAD,15601.39,ATM
TXN000023313,ACCT202190,2025-11-04,Transfer,1574.55,GBP,35560.91,Mobile
TXN000023314,ACCT200953,2024-08-21,Payment,4837.44,EUR,21797.66,Online
TXN000023315,ACCT202536,2025-10-16,Payment,43.43,USD,22075.59,Branch
TXN000023316,ACCT200852,2024-09-01,Withdrawal,909.0,USD,43991.56,Online
TXN000023317,ACCT202794,2026-03-31,Withdrawal,70.7,USD,17498.18,Online
TXN000023318,ACCT202296,2025-03-17,Payment,170.94,USD,46959.73,Online
TXN000023319,ACCT200484,2024-11-24,Payment,3957.97,EUR,21830.97,Online
TXN000023320,ACCT200771,2025-01-28,Payment,4172.17,USD,9085.51,Mobile
TXN000023321,ACCT201414,2024-11-14,Transfer,865.29,USD,16657.49,Online
TXN000023322,ACCT202230,2025-06-03,Transfer,344.13,USD,27575.69,ATM
TXN000023323,ACCT201540,2026-02-12,Deposit,2198.01,USD,39290.35,ATM
TXN000023324,ACCT201374,2025-11-28,Transfer,320.7,USD,49951.22,Mobile
TXN000023325,ACCT201522,2026-05-08,Payment,3893.14,USD,34264.05,Mobile
TXN000023326,ACCT202702,2025-06-07,Payment,2518.15,USD,30515.38,Online
TXN000023327,ACCT201866,2025-01-10,Transfer,1797.65,USD,43538.0,Online
TXN000023328,ACCT202547,2026-01-18,Withdrawal,2372.07,USD,43668.73,Branch
TXN000023329,ACCT201907,2025-02-24,Withdrawal,2309.13,USD,33963.83,Branch
TXN000023330,ACCT201411,2025-04-18,Withdrawal,295.88,USD,36329.63,Mobile
TXN000023331,ACCT202476,2025-05-28,Deposit,3864.62,USD,29428.74,ATM
TXN000023332,ACCT200575,2025-03-17,Payment,1989.18,USD,28741.66,Branch
TXN000023333,ACCT200469,2025-04-10,Deposit,3469.48,GBP,30296.89,Mobile
TXN000023334,ACCT200014,2024-08-17,Transfer,925.02,EUR,33010.47,Online
TXN000023335,ACCT200846,2025-11-26,Deposit,601.39,USD,22395.66,Online
TXN000023336,ACCT200091,2025-11-18,Withdrawal,3348.88,USD,8382.12,ATM
TXN000023337,ACCT201615,2025-02-11,Transfer,1813.97,USD,12402.27,Online
TXN000023338,ACCT200837,2026-03-14,Withdrawal,3345.78,USD,47838.75,Online
TXN000023339,ACCT201589,2024-08-15,Transfer,1556.93,USD,23646.11,Mobile
TXN000023340,ACCT202044,2026-01-18,Transfer,3636.11,USD,30234.06,Online
TXN000023341,ACCT200820,2025-07-27,Deposit,3084.89,USD,3328.2,Online
TXN000023342,ACCT200474,2025-10-23,Deposit,3465.44,USD,32525.1,Mobile
TXN000023343,ACCT202306,2025-12-31,Deposit,4130.82,USD,31860.7,ATM
TXN000023344,ACCT200574,2025-03-06,Payment,1003.72,USD,11985.03,Online
TXN000023345,ACCT202202,2026-04-06,Payment,397.52,USD,44153.12,ATM
TXN000023346,ACCT201745,2024-11-12,Transfer,2600.79,CAD,7297.97,Online
TXN000023347,ACCT201954,2025-12-03,Deposit,611.41,USD,45381.31,Online
TXN000023348,ACCT202080,2025-04-19,Deposit,691.93,USD,12326.97,Mobile
TXN000023349,ACCT201202,2026-05-10,Transfer,2339.49,USD,34903.95,ATM
TXN000023350,ACCT201619,2025-10-28,Withdrawal,2380.79,USD,27540.27,Online
TXN000023351,ACCT202223,2024-11-07,Transfer,4892.02,USD,33073.68,Mobile
TXN000023352,ACCT201370,2024-10-26,Transfer,1075.51,USD,45026.18,Branch
TXN000023353,ACCT202154,2024-08-01,Withdrawal,170.34,USD,30478.91,Mobile
TXN000023354,ACCT200009,2024-11-27,Transfer,3263.8,USD,26397.85,Online
TXN000023355,ACCT200051,2024-09-07,Withdrawal,4450.52,USD,43306.51,Mobile
TXN000023356,ACCT200700,2025-01-13,Deposit,2466.37,USD,27619.68,Online
TXN000023357,ACCT202733,2025-11-18,Withdrawal,4021.64,USD,40161.5,Online
TXN000023358,ACCT200554,2025-12-02,Withdrawal,324.08,USD,5126.25,Mobile
TXN000023359,ACCT200300,2026-05-02,Deposit,2887.2,CAD,9029.86,Online
TXN000023360,ACCT201608,2025-03-31,Transfer,2054.9,USD,13494.76,Online
TXN000023361,ACCT200411,2026-03-21,Withdrawal,3971.13,USD,38914.86,Mobile
TXN000023362,ACCT200710,2024-10-30,Payment,1325.89,USD,17161.31,ATM
TXN000023363,ACCT200215,2024-08-10,Payment,3101.6,USD,36595.5,Online
TXN000023364,ACCT201502,2025-07-22,Deposit,1414.14,EUR,4291.11,Mobile
TXN000023365,ACCT200538,2026-04-19,Deposit,4635.51,CAD,12972.65,Mobile
TXN000023366,ACCT201167,2025-06-07,Withdrawal,3044.51,USD,38274.57,Online
TXN000023367,ACCT202109,2026-06-21,Deposit,3402.69,USD,30285.99,Mobile
TXN000023368,ACCT202512,2025-02-09,Transfer,4784.82,USD,49374.07,Online
TXN000023369,ACCT200612,2025-12-31,Withdrawal,2245.12,GBP,6797.22,Mobile
TXN000023370,ACCT200126,2026-05-29,Payment,3030.51,USD,21321.87,Online
TXN000023371,ACCT200409,2025-01-29,Payment,328.51,USD,43303.19,Online
TXN000023372,ACCT200087,2025-04-13,Deposit,4848.77,USD,3936.34,Mobile
TXN000023373,ACCT200524,2025-10-05,Transfer,3429.39,USD,16907.39,ATM
TXN000023374,ACCT201813,2025-01-04,Transfer,1654.93,USD,26377.35,ATM
TXN000023375,ACCT202148,2024-11-16,Transfer,3711.32,USD,23168.64,Online
TXN000023376,ACCT200870,2025-04-30,Deposit,4520.4,USD,4990.48,Online
TXN000023377,ACCT201273,2025-06-12,Deposit,267.96,GBP,9769.84,Online
TXN000023378,ACCT202216,2026-07-12,Deposit,701.88,EUR,44343.09,Online
TXN000023379,ACCT200534,2024-10-23,Payment,2490.72,USD,37975.58,Online
TXN000023380,ACCT200989,2026-07-08,Payment,4234.48,USD,5064.62,Mobile
TXN000023381,ACCT200105,2025-12-03,Withdrawal,4828.19,USD,24842.52,Branch
TXN000023382,ACCT201342,2025-08-20,Withdrawal,4119.41,USD,9047.64,Mobile
TXN000023383,ACCT201951,2026-03-19,Payment,4056.25,USD,40519.07,Mobile
TXN000023384,ACCT202123,2026-05-19,Deposit,3668.87,USD,4095.24,Online
TXN000023385,ACCT200520,2026-04-16,Payment,1263.24,USD,20278.14,Branch
TXN000023386,ACCT201433,2024-12-25,Withdrawal,168.86,USD,540.46,Branch
TXN000023387,ACCT200085,2026-01-06,Transfer,318.42,USD,12328.3,Mobile
TXN000023388,ACCT201222,2026-04-23,Transfer,3332.45,USD,46915.1,Mobile
TXN000023389,ACCT201064,2025-07-20,Deposit,1084.33,USD,45641.92,Branch
TXN000023390,ACCT202099,2024-08-21,Deposit,4465.9,USD,7945.47,Branch
TXN000023391,ACCT202334,2024-10-25,Transfer,3259.73,GBP,47012.55,Online
TXN000023392,ACCT201419,2026-03-21,Transfer,4997.57,CAD,37755.94,Branch
TXN000023393,ACCT200746,2025-04-13,Payment,925.83,USD,43638.62,Online
TXN000023394,ACCT200134,2025-07-08,Deposit,1477.94,USD,32885.13,Online
TXN000023395,ACCT200536,2026-05-05,Deposit,4507.8,CAD,10404.43,Online
TXN000023396,ACCT200953,2026-04-12,Deposit,4433.9,EUR,27933.99,Online
TXN000023397,ACCT200886,2025-07-29,Withdrawal,2327.92,USD,41864.6,Branch
TXN000023398,ACCT201312,2025-03-15,Deposit,4055.55,USD,6448.35,Online
TXN000023399,ACCT201636,2025-03-19,Payment,3559.29,USD,48744.92,Online
TXN000023400,ACCT202378,2024-09-25,Withdrawal,2201.44,USD,32498.08,ATM
TXN000023401,ACCT200344,2025-11-29,Deposit,971.15,USD,7240.08,Online
TXN000023402,ACCT201380,2025-06-13,Transfer,2436.43,USD,8190.6,Branch
TXN000023403,ACCT200149,2026-07-01,Payment,4699.65,USD,31694.47,Online
TXN000023404,ACCT202050,2026-06-08,Deposit,1592.7,USD,3957.97,Mobile
TXN000023405,ACCT202257,2025-06-15,Withdrawal,2953.37,USD,45411.03,Mobile
TXN000023406,ACCT201625,2024-11-16,Payment,3451.17,USD,42543.06,Mobile
TXN000023407,ACCT201255,2024-10-19,Transfer,2519.79,USD,15962.26,Mobile
TXN000023408,ACCT200832,2025-02-28,Withdrawal,1528.32,USD,48176.28,Online
TXN000023409,ACCT200399,2026-01-15,Deposit,2016.96,USD,43710.1,Online
