order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status,channel
ORD906215,CUST100303,PROD700074,2025-05-07,4,340.42,0,Shipped,Online
ORD906216,CUST101216,PROD700000,2025-01-08,2,654.81,0,Delivered,In-Store
ORD906217,CUST101389,PROD700091,2025-11-14,2,397.6,15,Delivered,In-Store
ORD906218,CUST100505,PROD700001,2024-12-24,3,440.65,10,Shipped,Online
ORD906219,CUST101585,PROD700004,2025-06-17,2,678.25,5,Delivered,Online
ORD906220,CUST101880,PROD700112,2026-06-26,3,306.19,0,Shipped,In-Store
ORD906221,CUST101516,PROD700143,2024-09-07,1,89.59,0,Shipped,Online
ORD906222,CUST100645,PROD700120,2024-08-12,5,118.81,0,Placed,Mobile App
ORD906223,CUST100499,PROD700141,2025-07-29,1,98.63,0,Shipped,Mobile App
ORD906224,CUST101939,PROD700040,2025-03-09,5,293.24,0,Delivered,In-Store
ORD906225,CUST101278,PROD700056,2025-08-26,1,171.24,10,Shipped,Online
ORD906226,CUST101429,PROD700153,2024-10-14,3,487.4,10,Shipped,Online
ORD906227,CUST100385,PROD700133,2026-07-07,5,30.49,0,Returned,Mobile App
ORD906228,CUST101771,PROD700119,2024-12-25,2,270.38,0,Shipped,Online
ORD906229,CUST101474,PROD700158,2026-05-13,5,65.64,0,Delivered,Mobile App
ORD906230,CUST101780,PROD700069,2026-01-05,4,85.21,5,Shipped,Mobile App
ORD906231,CUST101951,PROD700009,2024-12-15,3,821.75,5,Delivered,In-Store
ORD906232,CUST101235,PROD700106,2025-05-04,4,758.71,0,Delivered,Mobile App
ORD906233,CUST101937,PROD700099,2025-01-20,3,49.16,0,Delivered,In-Store
ORD906234,CUST101583,PROD700024,2025-01-01,1,54.71,5,Delivered,Online
ORD906235,CUST100822,PROD700120,2026-01-12,2,118.81,0,Cancelled,Mobile App
ORD906236,CUST101062,PROD700148,2025-01-27,1,564.53,10,Cancelled,Online
ORD906237,CUST100642,PROD700028,2025-06-19,4,117.87,0,Returned,In-Store
ORD906238,CUST101461,PROD700054,2026-06-27,1,314.73,15,Delivered,Mobile App
ORD906239,CUST100929,PROD700128,2025-11-17,5,458.27,10,Delivered,In-Store
ORD906240,CUST100792,PROD700108,2025-02-20,5,235.27,0,Delivered,Online
ORD906241,CUST101563,PROD700059,2024-09-08,4,773.2,0,Shipped,Online
ORD906242,CUST101138,PROD700137,2026-05-29,3,324.61,15,Delivered,Online
ORD906243,CUST101657,PROD700028,2025-07-01,2,117.87,0,Delivered,Online
ORD906244,CUST101722,PROD700017,2025-04-19,5,101.98,10,Returned,Mobile App
ORD906245,CUST101277,PROD700042,2024-10-16,4,132.97,5,Delivered,Online
ORD906246,CUST101956,PROD700093,2025-08-15,2,145.16,5,Shipped,Online
ORD906247,CUST100598,PROD700103,2024-08-13,1,730.15,0,Delivered,In-Store
ORD906248,CUST100395,PROD700143,2025-12-27,3,89.59,0,Cancelled,Online
ORD906249,CUST100852,PROD700071,2024-07-24,2,616.23,0,Delivered,Online
ORD906250,CUST101011,PROD700094,2025-07-05,5,318.45,0,Delivered,Mobile App
ORD906251,CUST100522,PROD700111,2025-12-19,5,620.48,0,Delivered,Mobile App
ORD906252,CUST100004,PROD700024,2025-04-19,3,54.71,0,Delivered,In-Store
ORD906253,CUST100756,PROD700069,2025-05-18,1,85.21,0,Delivered,Online
ORD906254,CUST100639,PROD700031,2025-05-03,1,114.6,15,Delivered,Online
ORD906255,CUST100841,PROD700155,2025-09-10,4,567.21,0,Shipped,Online
ORD906256,CUST100676,PROD700143,2024-11-09,5,89.59,5,Delivered,Online
ORD906257,CUST100529,PROD700116,2025-04-09,2,272.14,20,Delivered,In-Store
ORD906258,CUST101769,PROD700147,2025-04-02,5,109.71,0,Shipped,In-Store
ORD906259,CUST101663,PROD700152,2025-02-09,4,233.11,0,Delivered,In-Store
ORD906260,CUST101924,PROD700082,2025-08-22,3,208.24,0,Delivered,Mobile App
ORD906261,CUST101925,PROD700118,2026-02-15,5,47.93,5,Delivered,In-Store
ORD906262,CUST101719,PROD700123,2025-01-23,1,37.23,5,Cancelled,Online
ORD906263,CUST101462,PROD700150,2025-08-19,2,43.78,5,Delivered,In-Store
ORD906264,CUST100663,PROD700126,2025-06-17,4,628.38,0,Shipped,Online
ORD906265,CUST100459,PROD700027,2025-09-28,4,622.44,5,Shipped,Online
ORD906266,CUST101624,PROD700040,2026-02-21,3,293.24,0,Delivered,Online
ORD906267,CUST100812,PROD700051,2026-06-27,1,867.0,10,Delivered,Online
ORD906268,CUST100001,PROD700037,2026-06-26,4,418.21,0,Delivered,Mobile App
ORD906269,CUST101505,PROD700114,2026-05-19,5,145.72,5,Returned,Online
ORD906270,CUST100667,PROD700110,2026-04-11,2,450.93,0,Delivered,Mobile App
ORD906271,CUST100939,PROD700075,2025-05-09,2,364.36,0,Returned,In-Store
ORD906272,CUST101121,PROD700006,2024-09-28,3,504.61,5,Shipped,Online
ORD906273,CUST101910,PROD700104,2024-11-08,4,62.73,10,Delivered,Mobile App
ORD906274,CUST100712,PROD700112,2024-12-23,1,306.19,0,Shipped,Mobile App
ORD906275,CUST100652,PROD700101,2026-06-14,2,14.27,0,Delivered,Mobile App
ORD906276,CUST100857,PROD700069,2026-01-01,4,85.21,0,Shipped,Online
ORD906277,CUST101338,PROD700119,2025-04-12,5,270.38,0,Shipped,Online
ORD906278,CUST101859,PROD700158,2026-03-09,1,65.64,0,Delivered,In-Store
ORD906279,CUST100378,PROD700089,2025-08-30,1,608.46,0,Delivered,Online
ORD906280,CUST101783,PROD700065,2025-08-03,1,584.34,20,Delivered,Online
ORD906281,CUST101376,PROD700034,2025-11-07,2,542.39,0,Delivered,Mobile App
ORD906282,CUST100831,PROD700110,2024-07-23,4,450.93,20,Delivered,Online
ORD906283,CUST101300,PROD700001,2026-07-08,3,440.65,0,Shipped,Online
ORD906284,CUST100568,PROD700029,2025-04-10,4,663.32,0,Returned,Online
ORD906285,CUST101870,PROD700042,2024-07-25,5,132.97,0,Delivered,In-Store
ORD906286,CUST100138,PROD700003,2025-07-29,3,353.56,0,Delivered,Mobile App
ORD906287,CUST100382,PROD700008,2026-04-13,3,300.45,0,Delivered,Online
ORD906288,CUST101869,PROD700113,2024-12-28,5,422.32,5,Delivered,Online
ORD906289,CUST100273,PROD700091,2024-08-23,3,397.6,0,Delivered,Online
ORD906290,CUST101505,PROD700007,2026-01-18,4,35.8,0,Placed,Online
ORD906291,CUST101959,PROD700127,2026-02-14,1,727.99,0,Delivered,Mobile App
ORD906292,CUST101009,PROD700009,2025-10-28,5,821.75,10,Delivered,Online
ORD906293,CUST100703,PROD700023,2024-09-08,2,159.91,15,Delivered,In-Store
ORD906294,CUST100354,PROD700139,2025-07-30,5,683.2,15,Delivered,Online
ORD906295,CUST100817,PROD700101,2026-05-25,5,14.27,0,Shipped,Online
ORD906296,CUST100685,PROD700008,2024-10-28,4,300.45,5,Delivered,Online
ORD906297,CUST101948,PROD700022,2025-10-04,4,486.05,5,Delivered,In-Store
ORD906298,CUST100411,PROD700092,2025-02-01,1,543.0,0,Cancelled,Online
ORD906299,CUST101710,PROD700150,2026-01-03,3,43.78,20,Shipped,Online
ORD906300,CUST100514,PROD700050,2025-12-26,3,317.23,10,Delivered,Online
ORD906301,CUST101008,PROD700005,2025-09-05,1,360.13,0,Delivered,Online
ORD906302,CUST100182,PROD700050,2025-03-22,3,317.23,0,Delivered,In-Store
ORD906303,CUST101433,PROD700019,2025-05-18,3,57.17,10,Shipped,Online
ORD906304,CUST100289,PROD700085,2026-03-31,2,533.71,0,Shipped,In-Store
ORD906305,CUST101385,PROD700066,2025-01-30,4,321.8,0,Placed,Mobile App
ORD906306,CUST101415,PROD700000,2025-05-18,1,654.81,0,Shipped,In-Store
ORD906307,CUST101096,PROD700113,2025-06-17,1,422.32,0,Delivered,In-Store
ORD906308,CUST101348,PROD700142,2025-05-31,5,716.35,0,Cancelled,Online
ORD906309,CUST101878,PROD700077,2025-06-30,5,398.68,10,Delivered,In-Store
ORD906310,CUST101055,PROD700030,2024-12-19,2,22.26,0,Cancelled,In-Store
ORD906311,CUST100029,PROD700153,2024-10-05,2,487.4,0,Placed,Online
ORD906312,CUST101245,PROD700131,2026-06-30,5,395.12,10,Delivered,Online
ORD906313,CUST100548,PROD700130,2026-07-08,1,231.67,0,Delivered,Online
ORD906314,CUST101132,PROD700006,2025-01-03,3,504.61,10,Returned,Online
ORD906315,CUST101943,PROD700012,2026-03-01,3,511.65,5,Delivered,Online
ORD906316,CUST101211,PROD700132,2025-11-01,4,521.91,5,Delivered,In-Store
ORD906317,CUST100199,PROD700027,2026-02-17,2,622.44,0,Returned,Online
ORD906318,CUST100280,PROD700077,2025-06-01,4,398.68,15,Placed,Online
ORD906319,CUST101698,PROD700074,2026-02-23,4,340.42,0,Returned,Online
ORD906320,CUST101403,PROD700129,2024-12-07,1,850.67,5,Shipped,Online
ORD906321,CUST100325,PROD700134,2026-01-08,2,470.5,0,Delivered,Mobile App
ORD906322,CUST101146,PROD700068,2025-08-29,5,392.71,10,Delivered,Online
ORD906323,CUST100352,PROD700082,2025-05-25,5,208.24,0,Placed,Mobile App
ORD906324,CUST100161,PROD700038,2025-01-29,1,252.24,5,Shipped,Online
ORD906325,CUST101406,PROD700110,2024-12-27,3,450.93,0,Delivered,In-Store
ORD906326,CUST101005,PROD700030,2025-09-18,4,22.26,10,Delivered,Mobile App
ORD906327,CUST101176,PROD700024,2025-10-13,2,54.71,5,Placed,Mobile App
ORD906328,CUST101166,PROD700077,2025-07-13,2,398.68,5,Cancelled,Online
ORD906329,CUST100080,PROD700025,2025-04-07,4,218.09,0,Shipped,Online
ORD906330,CUST101817,PROD700144,2025-03-18,3,118.57,0,Shipped,Online
ORD906331,CUST100302,PROD700057,2025-08-06,1,507.76,20,Delivered,Mobile App
ORD906332,CUST100192,PROD700141,2024-08-08,4,98.63,15,Delivered,Online
ORD906333,CUST101719,PROD700055,2024-10-21,5,625.81,15,Delivered,Online
ORD906334,CUST100242,PROD700064,2025-12-23,3,555.35,0,Delivered,Online
ORD906335,CUST100502,PROD700082,2024-09-21,5,208.24,0,Shipped,Mobile App
ORD906336,CUST101297,PROD700132,2024-12-10,2,521.91,10,Delivered,Online
ORD906337,CUST100722,PROD700036,2024-09-24,4,474.97,5,Delivered,Mobile App
ORD906338,CUST100887,PROD700031,2025-03-02,5,114.6,5,Shipped,Online
ORD906339,CUST101360,PROD700156,2024-12-21,2,368.07,15,Shipped,Online
ORD906340,CUST100334,PROD700036,2026-05-11,4,474.97,0,Delivered,Online
ORD906341,CUST100962,PROD700060,2026-01-24,1,102.27,0,Delivered,Mobile App
ORD906342,CUST101514,PROD700031,2025-04-26,5,114.6,5,Shipped,In-Store
ORD906343,CUST100963,PROD700088,2025-11-06,3,606.19,10,Delivered,Mobile App
ORD906344,CUST101604,PROD700008,2026-04-23,2,300.45,15,Cancelled,Mobile App
ORD906345,CUST101763,PROD700034,2026-04-03,5,542.39,0,Placed,Online
ORD906346,CUST100606,PROD700006,2026-02-18,4,504.61,0,Shipped,Mobile App
ORD906347,CUST101170,PROD700034,2024-12-17,4,542.39,0,Delivered,Online
ORD906348,CUST101802,PROD700093,2026-06-17,2,145.16,10,Shipped,Online
ORD906349,CUST101521,PROD700063,2025-11-14,5,674.46,0,Placed,Mobile App
ORD906350,CUST101357,PROD700031,2025-01-14,5,114.6,5,Delivered,Mobile App
ORD906351,CUST100864,PROD700146,2025-10-07,1,53.38,5,Cancelled,Mobile App
ORD906352,CUST101299,PROD700065,2025-02-08,4,584.34,0,Delivered,Online
ORD906353,CUST100125,PROD700024,2024-11-24,1,54.71,0,Delivered,In-Store
ORD906354,CUST100959,PROD700130,2026-06-20,3,231.67,10,Shipped,Online
ORD906355,CUST100915,PROD700004,2025-07-02,1,678.25,0,Delivered,Online
ORD906356,CUST100385,PROD700158,2024-12-01,3,65.64,10,Delivered,In-Store
ORD906357,CUST100433,PROD700072,2025-08-23,2,237.67,5,Shipped,Mobile App
ORD906358,CUST100737,PROD700033,2026-04-25,2,448.68,10,Shipped,Online
ORD906359,CUST100516,PROD700115,2026-02-20,2,332.94,0,Delivered,In-Store
ORD906360,CUST101348,PROD700012,2026-03-13,2,511.65,10,Returned,Online
ORD906361,CUST101916,PROD700088,2024-11-14,2,606.19,15,Placed,Online
ORD906362,CUST100775,PROD700110,2026-06-29,1,450.93,0,Shipped,Online
ORD906363,CUST101704,PROD700101,2026-03-31,5,14.27,0,Delivered,Online
ORD906364,CUST101843,PROD700004,2025-09-08,3,678.25,5,Delivered,In-Store
ORD906365,CUST101358,PROD700150,2026-06-10,5,43.78,0,Shipped,In-Store
ORD906366,CUST100785,PROD700114,2025-08-23,4,145.72,5,Placed,Mobile App
ORD906367,CUST100697,PROD700062,2024-10-23,5,265.13,0,Shipped,In-Store
ORD906368,CUST101912,PROD700013,2026-03-10,2,365.04,0,Returned,Online
ORD906369,CUST100593,PROD700107,2025-04-20,4,227.72,0,Delivered,Mobile App
ORD906370,CUST100139,PROD700115,2026-06-08,5,332.94,0,Delivered,In-Store
ORD906371,CUST100848,PROD700132,2025-06-10,4,521.91,5,Shipped,Online
ORD906372,CUST101471,PROD700057,2025-05-03,5,507.76,0,Delivered,In-Store
ORD906373,CUST100132,PROD700149,2026-02-19,2,438.19,0,Delivered,In-Store
ORD906374,CUST101295,PROD700112,2025-11-19,2,306.19,0,Shipped,In-Store
ORD906375,CUST100437,PROD700022,2026-03-03,5,486.05,0,Shipped,In-Store
ORD906376,CUST101034,PROD700035,2026-04-10,4,388.41,15,Delivered,In-Store
ORD906377,CUST101152,PROD700090,2025-05-14,3,519.7,15,Delivered,Mobile App
ORD906378,CUST100980,PROD700118,2024-08-01,5,47.93,5,Placed,In-Store
ORD906379,CUST101470,PROD700034,2025-03-07,1,542.39,5,Placed,Online
ORD906380,CUST100364,PROD700007,2024-09-01,1,35.8,0,Delivered,Online
ORD906381,CUST100373,PROD700106,2024-12-05,5,758.71,0,Placed,Online
ORD906382,CUST100518,PROD700082,2025-09-26,5,208.24,10,Delivered,In-Store
ORD906383,CUST100911,PROD700010,2025-12-14,5,281.9,0,Delivered,In-Store
ORD906384,CUST101460,PROD700003,2025-07-17,5,353.56,0,Placed,Mobile App
ORD906385,CUST100558,PROD700131,2025-02-25,4,395.12,0,Cancelled,Online
ORD906386,CUST100867,PROD700075,2025-03-15,5,364.36,0,Returned,In-Store
ORD906387,CUST100406,PROD700158,2025-07-14,3,65.64,10,Delivered,Mobile App
ORD906388,CUST101200,PROD700088,2025-07-18,1,606.19,0,Delivered,In-Store
ORD906389,CUST101770,PROD700016,2026-07-02,2,402.47,15,Delivered,Online
ORD906390,CUST100884,PROD700060,2024-08-05,3,102.27,0,Shipped,In-Store
ORD906391,CUST100513,PROD700123,2025-05-16,4,37.23,15,Delivered,In-Store
ORD906392,CUST101574,PROD700033,2025-02-24,4,448.68,0,Delivered,Mobile App
ORD906393,CUST100142,PROD700082,2025-09-16,1,208.24,0,Shipped,In-Store
ORD906394,CUST100525,PROD700151,2024-09-21,4,655.42,0,Delivered,Mobile App
ORD906395,CUST100061,PROD700019,2024-12-28,2,57.17,15,Cancelled,Online
ORD906396,CUST101725,PROD700147,2025-01-24,5,109.71,0,Placed,Online
ORD906397,CUST101705,PROD700105,2025-04-09,5,290.44,5,Delivered,Online
ORD906398,CUST101916,PROD700023,2025-08-14,4,159.91,0,Shipped,In-Store
ORD906399,CUST101344,PROD700094,2025-08-31,4,318.45,10,Delivered,In-Store
ORD906400,CUST101550,PROD700012,2026-07-17,2,511.65,0,Shipped,Mobile App
ORD906401,CUST101809,PROD700146,2024-11-22,3,53.38,0,Delivered,Online
ORD906402,CUST101493,PROD700097,2025-11-13,4,195.74,0,Shipped,Mobile App
ORD906403,CUST100360,PROD700023,2026-05-10,1,159.91,0,Delivered,Online
ORD906404,CUST101722,PROD700152,2025-10-22,3,233.11,0,Delivered,Mobile App
ORD906405,CUST100775,PROD700106,2026-03-30,1,758.71,0,Shipped,In-Store
ORD906406,CUST101372,PROD700155,2024-11-19,2,567.21,15,Delivered,Online
ORD906407,CUST101970,PROD700146,2025-02-15,4,53.38,15,Shipped,Online
ORD906408,CUST101776,PROD700076,2026-05-24,3,818.19,10,Shipped,In-Store
ORD906409,CUST100805,PROD700016,2026-02-21,5,402.47,10,Delivered,Online
ORD906410,CUST100411,PROD700004,2025-02-27,1,678.25,0,Delivered,In-Store
ORD906411,CUST100158,PROD700030,2026-07-14,1,22.26,0,Delivered,Online
ORD906412,CUST101976,PROD700130,2024-10-31,4,231.67,15,Cancelled,In-Store
ORD906413,CUST101026,PROD700014,2025-01-18,3,211.03,0,Delivered,Online
ORD906414,CUST101408,PROD700093,2026-06-13,2,145.16,5,Cancelled,In-Store
ORD906415,CUST101906,PROD700063,2025-03-31,5,674.46,0,Delivered,Mobile App
ORD906416,CUST101534,PROD700041,2026-03-15,5,302.2,0,Delivered,Online
ORD906417,CUST100610,PROD700120,2024-08-25,1,118.81,0,Delivered,In-Store
ORD906418,CUST100373,PROD700009,2025-06-02,4,821.75,5,Placed,Mobile App
ORD906419,CUST101905,PROD700098,2025-09-19,5,69.95,0,Delivered,Online
ORD906420,CUST101926,PROD700140,2025-08-27,2,46.71,0,Returned,Online
ORD906421,CUST101589,PROD700032,2025-03-21,5,449.02,5,Shipped,Online
ORD906422,CUST100399,PROD700032,2025-01-05,4,449.02,0,Delivered,Online
ORD906423,CUST100889,PROD700005,2026-03-02,2,360.13,10,Placed,Mobile App
ORD906424,CUST100987,PROD700073,2025-10-24,1,365.16,0,Delivered,Online
ORD906425,CUST100353,PROD700155,2025-01-30,1,567.21,5,Delivered,In-Store
ORD906426,CUST100847,PROD700016,2025-10-23,5,402.47,10,Delivered,Online
ORD906427,CUST100320,PROD700093,2026-04-03,3,145.16,0,Delivered,In-Store
ORD906428,CUST100661,PROD700092,2025-01-11,2,543.0,5,Delivered,In-Store
ORD906429,CUST101365,PROD700111,2025-12-21,2,620.48,0,Placed,Online
ORD906430,CUST101633,PROD700045,2026-04-26,5,77.24,0,Cancelled,Mobile App
ORD906431,CUST101019,PROD700139,2026-04-17,4,683.2,0,Delivered,In-Store
ORD906432,CUST101225,PROD700049,2026-07-19,3,368.31,5,Delivered,Online
ORD906433,CUST100634,PROD700040,2026-04-02,4,293.24,10,Delivered,Online
ORD906434,CUST100657,PROD700105,2025-11-16,3,290.44,0,Delivered,In-Store
ORD906435,CUST100020,PROD700133,2025-05-20,2,30.49,15,Shipped,Online
ORD906436,CUST100100,PROD700140,2024-08-11,3,46.71,0,Delivered,Online
ORD906437,CUST101515,PROD700138,2025-05-22,4,283.42,0,Delivered,Mobile App
ORD906438,CUST100693,PROD700089,2026-01-16,1,608.46,0,Delivered,In-Store
ORD906439,CUST100003,PROD700081,2024-11-11,5,433.59,5,Placed,In-Store
ORD906440,CUST101646,PROD700107,2026-05-30,4,227.72,15,Delivered,Online
ORD906441,CUST100914,PROD700111,2025-06-14,1,620.48,0,Delivered,In-Store
ORD906442,CUST101699,PROD700140,2024-12-21,4,46.71,0,Delivered,In-Store
ORD906443,CUST100449,PROD700099,2025-09-16,3,49.16,0,Shipped,Mobile App
ORD906444,CUST100836,PROD700113,2026-01-19,3,422.32,20,Delivered,Online
ORD906445,CUST100302,PROD700122,2024-11-13,5,389.5,0,Cancelled,Mobile App
ORD906446,CUST101261,PROD700110,2025-01-16,2,450.93,15,Delivered,Online
ORD906447,CUST100423,PROD700046,2025-11-15,2,585.39,0,Delivered,In-Store
ORD906448,CUST100102,PROD700062,2024-10-15,3,265.13,0,Returned,Online
ORD906449,CUST101860,PROD700153,2025-10-30,3,487.4,5,Placed,Online
ORD906450,CUST100979,PROD700033,2024-11-05,4,448.68,10,Placed,In-Store
ORD906451,CUST100552,PROD700109,2025-10-19,2,139.92,0,Delivered,In-Store
ORD906452,CUST100839,PROD700115,2025-03-08,2,332.94,0,Returned,In-Store
ORD906453,CUST101140,PROD700081,2025-07-22,5,433.59,0,Shipped,In-Store
ORD906454,CUST100747,PROD700124,2026-07-08,2,466.53,0,Delivered,Online
ORD906455,CUST100922,PROD700135,2026-01-15,5,239.51,10,Delivered,Online
ORD906456,CUST101786,PROD700152,2026-02-20,3,233.11,0,Cancelled,Online
ORD906457,CUST101964,PROD700028,2025-08-16,5,117.87,0,Delivered,Mobile App
ORD906458,CUST100891,PROD700153,2026-01-06,4,487.4,0,Placed,In-Store
ORD906459,CUST100977,PROD700046,2025-12-14,3,585.39,0,Delivered,Online
ORD906460,CUST100455,PROD700112,2025-07-22,2,306.19,0,Placed,Online
ORD906461,CUST101668,PROD700113,2025-02-23,3,422.32,0,Delivered,Mobile App
ORD906462,CUST101548,PROD700158,2025-04-23,1,65.64,5,Cancelled,Online
ORD906463,CUST101782,PROD700085,2026-03-27,3,533.71,5,Delivered,Mobile App
ORD906464,CUST101667,PROD700056,2025-02-06,2,171.24,5,Delivered,In-Store
ORD906465,CUST100025,PROD700007,2026-04-08,1,35.8,0,Delivered,Online
ORD906466,CUST100659,PROD700029,2025-04-27,4,663.32,5,Shipped,Online
ORD906467,CUST100458,PROD700082,2025-06-12,5,208.24,0,Placed,Mobile App
ORD906468,CUST101346,PROD700074,2026-01-29,4,340.42,5,Shipped,Online
ORD906469,CUST100505,PROD700034,2026-01-01,2,542.39,15,Delivered,Mobile App
ORD906470,CUST100761,PROD700104,2026-01-24,3,62.73,10,Shipped,Online
ORD906471,CUST100642,PROD700094,2026-04-08,5,318.45,15,Returned,Mobile App
ORD906472,CUST101660,PROD700138,2024-08-02,1,283.42,0,Delivered,Online
ORD906473,CUST100000,PROD700030,2026-05-20,5,22.26,0,Delivered,In-Store
ORD906474,CUST101760,PROD700083,2024-12-18,4,403.0,5,Delivered,In-Store
ORD906475,CUST101923,PROD700121,2025-12-19,2,666.9,0,Delivered,Online
ORD906476,CUST101313,PROD700120,2024-10-24,4,118.81,10,Shipped,In-Store
ORD906477,CUST101165,PROD700111,2025-12-08,4,620.48,0,Delivered,In-Store
ORD906478,CUST101904,PROD700127,2025-11-27,5,727.99,0,Delivered,Online
ORD906479,CUST100745,PROD700014,2026-05-04,3,211.03,5,Shipped,Online
ORD906480,CUST101935,PROD700035,2026-07-10,5,388.41,5,Delivered,Mobile App
ORD906481,CUST100904,PROD700006,2025-09-16,1,504.61,5,Placed,In-Store
ORD906482,CUST100918,PROD700037,2025-06-06,4,418.21,0,Delivered,Online
ORD906483,CUST101272,PROD700098,2025-08-17,2,69.95,0,Placed,Online
ORD906484,CUST100138,PROD700089,2026-06-18,4,608.46,0,Delivered,Online
ORD906485,CUST101960,PROD700149,2026-04-24,5,438.19,5,Delivered,In-Store
ORD906486,CUST100646,PROD700042,2025-05-17,3,132.97,5,Delivered,In-Store
ORD906487,CUST100070,PROD700151,2025-04-28,5,655.42,20,Delivered,In-Store
ORD906488,CUST101457,PROD700077,2025-10-17,1,398.68,0,Delivered,Online
ORD906489,CUST101518,PROD700140,2024-12-11,1,46.71,0,Delivered,In-Store
ORD906490,CUST100444,PROD700122,2025-07-25,2,389.5,10,Delivered,Mobile App
ORD906491,CUST101994,PROD700008,2025-10-29,4,300.45,0,Delivered,Online
ORD906492,CUST100850,PROD700048,2026-04-24,1,867.55,0,Delivered,Online
ORD906493,CUST100794,PROD700032,2025-10-28,5,449.02,0,Shipped,In-Store
ORD906494,CUST101934,PROD700007,2026-06-03,2,35.8,0,Delivered,Online
ORD906495,CUST101140,PROD700115,2025-03-20,5,332.94,10,Cancelled,Online
ORD906496,CUST100456,PROD700146,2026-07-11,2,53.38,0,Delivered,Online
ORD906497,CUST101159,PROD700000,2025-08-26,4,654.81,0,Delivered,Mobile App
ORD906498,CUST100835,PROD700095,2024-10-18,5,734.37,5,Shipped,In-Store
ORD906499,CUST100870,PROD700128,2026-04-19,2,458.27,10,Returned,In-Store
ORD906500,CUST100407,PROD700031,2025-11-24,4,114.6,0,Delivered,Online
ORD906501,CUST100972,PROD700105,2024-12-06,1,290.44,0,Returned,Mobile App
ORD906502,CUST101606,PROD700089,2025-11-04,5,608.46,0,Delivered,Mobile App
ORD906503,CUST100006,PROD700083,2025-12-01,3,403.0,0,Shipped,In-Store
ORD906504,CUST100267,PROD700113,2025-06-07,4,422.32,0,Cancelled,Online
ORD906505,CUST101689,PROD700010,2025-03-08,2,281.9,10,Delivered,Online
ORD906506,CUST100052,PROD700157,2025-03-29,5,172.47,5,Delivered,Mobile App
ORD906507,CUST100432,PROD700083,2026-06-28,5,403.0,0,Delivered,Online
ORD906508,CUST100095,PROD700092,2025-02-28,4,543.0,0,Delivered,Online
ORD906509,CUST100175,PROD700029,2025-08-29,1,663.32,0,Delivered,In-Store
ORD906510,CUST100831,PROD700077,2026-04-30,5,398.68,0,Shipped,Online
ORD906511,CUST101683,PROD700030,2026-06-15,4,22.26,0,Delivered,Online
ORD906512,CUST100182,PROD700093,2024-10-30,4,145.16,0,Returned,Online
ORD906513,CUST100729,PROD700070,2025-07-14,4,481.72,0,Delivered,Online
ORD906514,CUST100069,PROD700079,2025-08-10,3,133.49,15,Delivered,In-Store
ORD906515,CUST100047,PROD700035,2024-10-27,2,388.41,0,Delivered,Mobile App
ORD906516,CUST100787,PROD700159,2025-10-04,1,97.45,0,Cancelled,In-Store
ORD906517,CUST101329,PROD700159,2026-02-11,2,97.45,0,Delivered,In-Store
ORD906518,CUST100461,PROD700129,2026-02-06,1,850.67,10,Cancelled,Online
ORD906519,CUST100997,PROD700143,2025-04-18,2,89.59,0,Delivered,Online
ORD906520,CUST101876,PROD700092,2025-11-03,3,543.0,5,Delivered,Online
ORD906521,CUST100132,PROD700134,2024-09-22,2,470.5,10,Shipped,In-Store
ORD906522,CUST101302,PROD700047,2025-11-26,3,205.05,10,Shipped,In-Store
ORD906523,CUST101374,PROD700104,2024-10-24,4,62.73,5,Delivered,In-Store
ORD906524,CUST101211,PROD700008,2025-11-18,3,300.45,15,Delivered,In-Store
ORD906525,CUST101787,PROD700004,2026-02-23,3,678.25,15,Delivered,In-Store
ORD906526,CUST100339,PROD700139,2025-10-21,4,683.2,10,Delivered,Online
ORD906527,CUST101512,PROD700002,2025-02-11,5,696.28,0,Delivered,In-Store
ORD906528,CUST101019,PROD700128,2024-10-15,4,458.27,10,Shipped,Mobile App
ORD906529,CUST101985,PROD700128,2026-04-26,1,458.27,0,Cancelled,Online
ORD906530,CUST100036,PROD700143,2026-02-04,1,89.59,0,Shipped,In-Store
ORD906531,CUST101391,PROD700075,2025-01-14,4,364.36,0,Delivered,Online
ORD906532,CUST100666,PROD700013,2025-05-28,1,365.04,0,Delivered,Online
ORD906533,CUST100228,PROD700039,2025-03-10,3,241.26,0,Delivered,Online
ORD906534,CUST100824,PROD700107,2025-03-19,1,227.72,5,Shipped,Online
ORD906535,CUST101933,PROD700044,2025-12-31,2,298.6,10,Delivered,Online
ORD906536,CUST101000,PROD700127,2025-07-02,5,727.99,0,Returned,Online
ORD906537,CUST101263,PROD700015,2025-07-22,5,494.96,10,Delivered,Online
ORD906538,CUST100689,PROD700059,2024-11-23,2,773.2,10,Placed,Online
ORD906539,CUST100353,PROD700108,2025-10-14,1,235.27,0,Cancelled,Mobile App
ORD906540,CUST101576,PROD700021,2024-10-04,3,19.04,0,Delivered,Online
ORD906541,CUST100542,PROD700106,2024-10-22,3,758.71,0,Placed,Online
ORD906542,CUST101983,PROD700047,2025-09-16,4,205.05,0,Shipped,In-Store
ORD906543,CUST100848,PROD700036,2025-08-16,5,474.97,5,Cancelled,Online
ORD906544,CUST101378,PROD700094,2025-02-27,3,318.45,10,Placed,In-Store
ORD906545,CUST101674,PROD700029,2026-05-23,2,663.32,0,Returned,Online
